id, latitude, longitude
11737679243,24.8929,67.1089
11737679242,24.8929,67.1089
11737679240,24.893,67.1093
11737679239,24.8933,67.109
11735039045,24.9052,67.081
11735039044,24.9056,67.0816
11735039043,24.9052,67.082
11728502164,24.9029,67.0719
11728502163,24.9026,67.0721
11728502162,24.9026,67.0721
11728502161,24.9026,67.0721
11728502160,24.9025,67.072
11728502159,24.9023,67.0717
11728502158,24.9021,67.0715
11728116387,24.8977,67.096
11728116386,24.8978,67.096
11728116385,24.8979,67.096
11728116384,24.8975,67.0961
11728116383,24.8977,67.0961
11728116382,24.8977,67.0963
11728116381,24.8975,67.0963
11726262131,24.8902,67.0722
11726262128,24.89,67.0727
11726262126,24.8901,67.0727
11726262125,24.8902,67.0727
11726262124,24.8902,67.0727
11726262120,24.8901,67.0736
11726262116,24.8902,67.073
11726262115,24.8902,67.0731
11726262114,24.8903,67.0727
11726262110,24.8904,67.0739
11721810078,24.8933,67.0707
11721810075,24.8925,67.0707
11721810074,24.8926,67.0704
11721810073,24.8925,67.0704
11721810072,24.8926,67.0701
11721810071,24.8928,67.0701
11721810070,24.8931,67.0699
11721810069,24.8931,67.0699
11721788168,24.8933,67.07
11721788167,24.8912,67.0778
11721788166,24.8917,67.0705
11718342828,24.9491,67.0906
11718342827,24.9493,67.0904
11718342826,24.9491,67.0907
11718342824,24.9494,67.091
11718342823,24.9496,67.0911
11718342822,24.9498,67.0915
11718342821,24.9499,67.0916
11718342820,24.95,67.0919
11718342817,24.9492,67.0906
12154605224,24.9383,67.0548
11715009538,24.8918,67.0667
12154605223,24.9382,67.0542
11715009537,24.8912,67.0664
12154605222,24.9381,67.0542
11715009536,24.8912,67.066
12154605221,24.9381,67.0542
11715009535,24.8915,67.0659
12154605220,24.938,67.0543
11715009534,24.8918,67.0662
12154605219,24.9379,67.0544
11715009533,24.892,67.066
11715009532,24.8922,67.0662
11715009530,24.89,67.0659
11715009529,24.8901,67.0658
11715009528,24.8901,67.0658
11715009527,24.8903,67.0657
11715009526,24.8903,67.0658
11715009525,24.8904,67.0658
11715009524,24.8904,67.0659
11715009523,24.8904,67.0661
11715009522,24.8911,67.0664
11715009521,24.8911,67.0663
11715009520,24.8911,67.0657
11715009519,24.891,67.0653
11715009518,24.8907,67.0663
11715009517,24.8904,67.0662
11715009516,24.8902,67.0662
11715009515,24.8906,67.0664
11715009514,24.8907,67.0665
11715009513,24.8907,67.0666
11715009512,24.8908,67.0666
11715009511,24.8908,67.0668
11715009510,24.8908,67.0669
11715009509,24.8909,67.0668
11715009508,24.8909,67.0668
11715009507,24.891,67.0666
11715009506,24.891,67.0665
11715009505,24.89,67.0663
11715009504,24.89,67.0664
11715009503,24.8902,67.0664
11715009502,24.8902,67.0663
11715009501,24.8913,67.0666
11715009500,24.8913,67.0667
11715009499,24.8915,67.0668
11715009498,24.8915,67.0667
11715009497,24.8924,67.0697
11715009496,24.8919,67.07
11715009495,24.8912,67.0702
11715009494,24.8912,67.0698
11715009493,24.8917,67.0697
11715009492,24.8916,67.0684
11715009491,24.8923,67.07
11715009490,24.8922,67.0673
11715009489,24.8919,67.0668
11715009488,24.894,67.0683
11715009487,24.8946,67.069
11715009486,24.8946,67.069
11715009484,24.8939,67.07
11715009483,24.8939,67.0702
11715009482,24.8941,67.0704
11715009481,24.8942,67.0705
11715009480,24.8942,67.0707
11715009479,24.8942,67.0707
11714994967,24.8945,67.0719
11714994966,24.8955,67.0744
11714994965,24.8949,67.0743
11714994964,24.8957,67.0748
11714994963,24.8949,67.0749
11714994962,24.8952,67.0759
11714994961,24.8965,67.0779
11714994960,24.8967,67.0783
11714994959,24.8969,67.0785
11714994958,24.8976,67.0776
11714994957,24.897,67.0785
11714994956,24.8967,67.0783
11714994955,24.8971,67.0779
11714994954,24.897,67.0778
11714994953,24.8974,67.0773
11714994952,24.8986,67.0768
11714994951,24.8982,67.0774
11714994950,24.8985,67.0776
11714994949,24.8988,67.0771
12153553036,24.9268,67.0691
11714994948,24.8988,67.0771
11714994947,24.8988,67.077
11714994946,24.8976,67.0788
11714994945,24.8974,67.0784
11714994944,24.8976,67.0782
11714994943,24.8977,67.0783
11714994942,24.8978,67.0787
11714994941,24.8978,67.0789
11714994922,24.8979,67.0929
11714994921,24.8981,67.0898
12167906447,24.9325,67.0699
11714994920,24.8981,67.09
11714994919,24.898,67.0913
11714994918,24.8979,67.0913
12165139516,24.9357,67.0755
11714994917,24.8979,67.0921
11714994916,24.8977,67.0936
11714994915,24.8974,67.0958
11714994914,24.8972,67.0968
11714994913,24.8963,67.0979
11714994912,24.8961,67.0971
11714994911,24.8969,67.0991
11714994910,24.897,67.0989
11714994909,24.897,67.0987
11714994908,24.8971,67.0986
11714994907,24.897,67.0984
11714994904,24.897,67.0978
11714994903,24.8971,67.0976
11714994902,24.8971,67.0973
11705838887,24.9297,67.079
11705838886,24.9297,67.079
11705838885,24.9296,67.0791
11705838884,24.9296,67.0791
11704967469,24.9439,67.0758
11703861993,24.9386,67.0602
11703861992,24.9388,67.0605
11703820959,24.8958,67.0918
11703741194,24.9186,67.0526
11698565593,24.8995,67.083
11698555152,24.895,67.0922
11698555150,24.895,67.0922
11698555148,24.8949,67.0917
11698555146,24.8949,67.0917
11677949676,24.9182,67.0529
11677949675,24.9183,67.0529
11677949674,24.9183,67.0531
11670292586,24.922,67.0596
11670292585,24.9222,67.0594
11670292584,24.9217,67.0588
11650505562,24.9045,67.1137
11650505561,24.9045,67.1137
11650505560,24.9045,67.1136
11606238568,24.9416,67.1063
11606238567,24.9418,67.1061
11606238566,24.9416,67.1062
11606238565,24.9408,67.104
11606238564,24.9407,67.1037
11606238563,24.9407,67.1037
11606238562,24.94,67.1038
11606238561,24.94,67.1039
11606238560,24.9407,67.1058
11606238559,24.94,67.1039
11606238558,24.94,67.1039
11606238557,24.94,67.1039
11606238556,24.941,67.1055
11606238555,24.9409,67.1052
11606238554,24.9409,67.1052
11606238553,24.9409,67.1052
11606238552,24.9409,67.1052
11606238551,24.9408,67.1052
11606238550,24.9405,67.1053
11606238549,24.9409,67.1057
11606238548,24.9405,67.1059
11606238547,24.9409,67.1058
11606238546,24.9412,67.1064
11606238545,24.9409,67.1057
11592961175,24.938,67.0895
11592961174,24.938,67.0896
12213963576,24.9139,67.0505
11592961173,24.9379,67.0896
11592961172,24.9378,67.0896
11592961171,24.9363,67.0898
11592961170,24.9357,67.0898
11592961169,24.9356,67.0899
11565295774,24.9083,67.0573
11565295773,24.9083,67.0573
11565295772,24.9085,67.0573
11565295771,24.9084,67.0573
11565295770,24.9081,67.0592
11565295769,24.9079,67.0616
11565238768,24.9078,67.062
11564638613,24.9392,67.0888
11564638612,24.9388,67.0891
11564638611,24.9381,67.0894
11564638610,24.938,67.0884
11564638609,24.9388,67.0883
11564638608,24.9392,67.0883
12139294966,24.9187,67.0757
11564638607,24.9383,67.0883
11564638606,24.9384,67.0892
11564638605,24.9386,67.0887
11564638604,24.9384,67.0888
11564638603,24.9386,67.0883
11564638602,24.9387,67.089
11551795918,24.904,67.1171
11551795917,24.9023,67.1179
11551795916,24.9039,67.1173
11551795915,24.9038,67.1172
11551795914,24.9035,67.1175
11551795913,24.9035,67.1174
11551795912,24.9031,67.1177
11551795911,24.9031,67.1175
11551795910,24.9027,67.1178
11551795909,24.9027,67.1177
11551795908,24.9025,67.1179
11551795907,24.9025,67.1178
11438962993,24.9412,67.1144
11438962992,24.9414,67.1142
11438962991,24.9416,67.1142
11438962990,24.9413,67.1143
11438962989,24.9414,67.1146
11438962988,24.9414,67.1146
11438962987,24.9414,67.1146
11438962986,24.9414,67.1146
11438962985,24.9414,67.1147
11438962984,24.9412,67.1148
11438962983,24.9412,67.1148
11438962982,24.9411,67.1148
11438962981,24.9411,67.1148
11438962980,24.941,67.1147
11438962979,24.941,67.1147
11438962978,24.941,67.1146
12132251374,24.9134,67.0827
11438962977,24.941,67.1145
11438962976,24.941,67.1145
11438962975,24.9411,67.1144
11438962974,24.9411,67.1144
11438962973,24.9412,67.1144
11438962972,24.9412,67.1148
11438962971,24.9412,67.115
11438962970,24.9411,67.1151
11438962969,24.9413,67.1154
11438957968,24.9414,67.1154
11438957967,24.9413,67.1154
11438957966,24.9413,67.1155
11438957965,24.9406,67.1149
11438957964,24.9409,67.1147
11438957963,24.941,67.1147
11438957962,24.941,67.1148
11438957961,24.9408,67.1145
12231682832,24.8929,67.0545
11438957960,24.9412,67.1153
11438957959,24.9411,67.1153
11438957958,24.9411,67.1153
11438957957,24.9411,67.1153
11438886202,24.9408,67.1145
11438886201,24.9411,67.1142
11438886200,24.9413,67.1141
11429925734,24.8946,67.0719
11429925733,24.8945,67.0719
11420687458,24.9036,67.0797
11420681523,24.9033,67.0806
11420681522,24.9032,67.0806
11420681521,24.9027,67.0809
11420681520,24.9026,67.0807
11747023691,24.8912,67.0899
11386458386,24.8997,67.1075
11747023689,24.8917,67.0902
11386458384,24.8996,67.1076
11347384819,24.9396,67.1199
11347384818,24.9398,67.1198
11347384817,24.9397,67.1199
11347384816,24.9397,67.1199
11347384815,24.9396,67.1198
11347384814,24.9396,67.1198
11329845760,24.9089,67.0631
11329845759,24.9088,67.0634
11329845758,24.9086,67.0638
12147472981,24.8996,67.0571
11329845757,24.9091,67.0633
11329845756,24.909,67.0635
11329845755,24.9089,67.0636
11309948438,24.9133,67.1048
11309948437,24.9132,67.1047
11309948436,24.9162,67.1048
11309948435,24.9161,67.1049
11309948434,24.9168,67.1041
11307595086,24.9308,67.0782
11307595085,24.9318,67.0814
11307595084,24.9318,67.0821
11307595083,24.9324,67.0818
11307595082,24.9323,67.0806
11289620853,24.9387,67.1122
11289620845,24.9389,67.1121
11289620844,24.9389,67.1121
11289620843,24.9389,67.1121
11289620842,24.9389,67.1119
11289620840,24.9389,67.1118
12149443715,24.9126,67.0703
12139240668,24.9175,67.076
11289620839,24.9388,67.1118
11289620838,24.9388,67.1119
11289620837,24.9388,67.1118
11289620836,24.9388,67.1118
11289620835,24.9386,67.1118
11289620834,24.9386,67.1119
11289620833,24.9387,67.1119
11289620832,24.9387,67.112
11289620831,24.9387,67.112
11289620830,24.9387,67.112
11289620829,24.9386,67.112
11289620828,24.9386,67.1121
11289620827,24.9386,67.1121
11289620826,24.9386,67.1121
11289620825,24.9388,67.1123
11289620824,24.9388,67.1123
11289620782,24.9375,67.1148
11289620781,24.9383,67.1147
11289620780,24.938,67.1146
11289620779,24.938,67.1145
11289620778,24.9383,67.1146
11289620777,24.9375,67.1152
11289620776,24.9372,67.1153
11289620775,24.9373,67.1154
11289620774,24.9376,67.1152
11289620773,24.9375,67.1153
11289620772,24.9374,67.1153
11289620771,24.9375,67.1153
11289620770,24.9375,67.1154
11289620769,24.9379,67.1152
11289620768,24.9376,67.1154
11289620767,24.9377,67.1154
11289620766,24.938,67.1153
11289620765,24.9381,67.1154
11289620764,24.9384,67.1152
11289620763,24.9384,67.1153
11289620762,24.9381,67.1155
11289620761,24.9382,67.1149
11289620760,24.9385,67.1147
11289620759,24.9385,67.1148
11289620352,24.9408,67.1195
11289620351,24.9408,67.1188
11289620350,24.941,67.1192
11289620349,24.9412,67.1191
11289620348,24.941,67.1187
11289620347,24.9404,67.1194
11289620346,24.9409,67.1191
11289620345,24.941,67.1193
11289620344,24.9409,67.1193
11289620343,24.9409,67.1193
12007811091,24.9239,67.1065
11289620342,24.9405,67.1195
12007811088,24.9238,67.1062
11289620339,24.9407,67.12
12007811087,24.9239,67.106
11289620338,24.9406,67.1197
12007811086,24.924,67.1059
11289620337,24.9412,67.1195
12007811085,24.9242,67.1057
11289620336,24.9412,67.1196
12007811084,24.924,67.1054
11289620335,24.9416,67.1194
11289620334,24.9415,67.1192
11289620333,24.9415,67.1196
11289620332,24.9417,67.12
11289620309,24.9396,67.1185
11289620308,24.94,67.1183
11289620307,24.9401,67.1184
11289620306,24.9397,67.1186
11289620305,24.94,67.1184
11289620304,24.94,67.1184
11289620303,24.94,67.1183
11289620302,24.94,67.1183
11289620301,24.9401,67.1185
11289620300,24.94,67.1185
11289620299,24.9401,67.1185
11289620298,24.9403,67.1189
11289620297,24.9402,67.119
11289620296,24.94,67.1185
11289620295,24.9404,67.1178
11289620294,24.94,67.1181
11289620293,24.9401,67.1182
11289620292,24.9405,67.1179
11289620291,24.9408,67.1174
11289620290,24.9409,67.1175
11289620289,24.9405,67.1177
11289620288,24.9405,67.1176
11289620287,24.9404,67.1181
11289620286,24.9406,67.1185
11289620285,24.9404,67.1186
11289620284,24.9403,67.1182
11289620283,24.9407,67.1178
11289620282,24.9409,67.1181
11289620281,24.9407,67.1182
11289620280,24.9406,67.1179
11289620279,24.9406,67.1177
11289620278,24.9406,67.1177
11289620277,24.9407,67.1178
11289620276,24.9406,67.1178
11289620275,24.9403,67.1181
11289620274,24.9403,67.118
11289620273,24.9404,67.1182
11289620272,24.9403,67.1182
11289620110,24.9445,67.1198
11289620109,24.9446,67.1199
11289619754,24.9477,67.119
11289619753,24.9477,67.1191
11289619752,24.9478,67.119
11289619751,24.9478,67.119
11289619750,24.9478,67.119
11289619749,24.9478,67.1191
12141833572,24.9156,67.0575
11289619748,24.9478,67.119
11289619747,24.9478,67.119
11289619746,24.9477,67.1188
11289619745,24.9477,67.1191
11289619744,24.9476,67.1191
11289619743,24.9476,67.1188
11289619742,24.9485,67.113
11289619741,24.9481,67.1132
11289619728,24.9444,67.1187
11289619727,24.9446,67.1192
11289619726,24.9446,67.1192
11289619725,24.9444,67.1188
11289619724,24.9443,67.1193
11289619723,24.9442,67.1194
11289619722,24.9442,67.1193
11289619721,24.9442,67.1192
11289619720,24.9441,67.1193
11289619714,24.9441,67.1193
11289619713,24.9442,67.1193
11289619712,24.9441,67.1192
11289619711,24.9441,67.1192
11289619710,24.9441,67.1193
11289619709,24.9441,67.1193
11289619707,24.9441,67.1193
11289619508,24.945,67.1197
11289619506,24.9452,67.1199
11289619505,24.9451,67.1197
11289619504,24.9488,67.1181
11289619503,24.9482,67.1185
11289619502,24.9482,67.1188
11289619501,24.9489,67.1184
11289619500,24.9484,67.1187
11289619499,24.9488,67.1181
11289619498,24.9481,67.1185
11289619497,24.9482,67.1184
11289619496,24.9484,67.1183
11289619495,24.9484,67.1183
11289619494,24.9486,67.1182
11289619493,24.9488,67.1181
11289619492,24.9486,67.1182
11289619491,24.9487,67.1185
11289619490,24.9487,67.1185
11289619489,24.9487,67.1185
11289619488,24.9486,67.1186
11289619487,24.9486,67.1186
11289619486,24.9485,67.1186
11289619485,24.9485,67.1186
11289619484,24.9483,67.1187
11289619483,24.9487,67.1185
11289619482,24.9484,67.1184
11289619481,24.9483,67.1185
11289619480,24.9483,67.1186
11289619479,24.9484,67.1185
11289619478,24.9485,67.1184
11289619477,24.9485,67.1184
11289619476,24.9486,67.1184
11289619475,24.9486,67.1183
11289619474,24.9487,67.1183
11289619473,24.9487,67.1184
11289619472,24.9488,67.1183
11289619471,24.9488,67.1182
11289619470,24.9484,67.1187
11289619469,24.9484,67.1187
11289619468,24.9484,67.1187
11289619465,24.9473,67.1199
11289619460,24.9478,67.12
11289619455,24.9479,67.1197
11289619454,24.948,67.1198
11289619441,24.9481,67.1199
11289619440,24.9477,67.12
11289619438,24.9475,67.12
11289619437,24.9477,67.1199
12149441984,24.9127,67.0707
11289619108,24.9421,67.1184
11289619106,24.9421,67.1189
11289619105,24.9421,67.1185
11289619104,24.9422,67.1185
11289619103,24.9421,67.1185
11289619102,24.9421,67.1186
11289619100,24.942,67.1186
11289619098,24.9421,67.1188
11289619097,24.9421,67.1189
11289619096,24.9405,67.1141
11289619095,24.94,67.1144
11289619094,24.9401,67.1145
11289619093,24.94,67.1145
11289619092,24.94,67.1145
11289619091,24.94,67.1145
11289619090,24.946,67.1152
11289619089,24.946,67.1151
11289619088,24.946,67.1151
11289619087,24.946,67.1151
11289619086,24.946,67.1151
11289619085,24.946,67.1152
11289619084,24.9461,67.1152
11289619083,24.946,67.1152
11289619082,24.9451,67.1157
11289619081,24.9451,67.1157
11289619080,24.9451,67.1157
11289618384,24.9425,67.1165
11289618382,24.9421,67.1169
11289618380,24.9424,67.1167
11289618378,24.9424,67.1166
11289618376,24.9422,67.1167
11289618374,24.9421,67.1167
11289618372,24.9424,67.1166
11289618370,24.9423,67.1169
11289618368,24.9425,67.1168
11289618367,24.9423,67.1169
11289618366,24.9427,67.1174
11289618365,24.9425,67.1175
11289618364,24.9425,67.1173
11289618363,24.9426,67.1173
11289618362,24.9426,67.1173
11289618361,24.9425,67.1173
11289618360,24.9426,67.1173
11289618359,24.9425,67.1173
11289618358,24.9424,67.1168
11289618357,24.9426,67.1173
11289618356,24.9425,67.1173
11289618273,24.9384,67.1196
11289618272,24.9386,67.12
11289618270,24.9382,67.1197
11289618269,24.9383,67.1197
11289618267,24.9382,67.1198
11289618265,24.9382,67.1199
12131283175,24.9167,67.0819
11289618264,24.9383,67.12
11289618263,24.9382,67.1199
11289618262,24.9382,67.12
12131283164,24.9174,67.0827
11289618253,24.9397,67.1195
11289618252,24.9393,67.1196
12180569067,24.9378,67.0632
11289618251,24.9393,67.1194
11289618250,24.9396,67.1193
11289618249,24.9395,67.1193
11289618248,24.9393,67.1194
11289618247,24.9393,67.1193
11289618246,24.9395,67.1193
11289618193,24.9372,67.1198
11289617482,24.9366,67.1107
11289617480,24.9366,67.1106
11289617479,24.9365,67.1106
11289617478,24.9365,67.1105
11289617477,24.9365,67.1105
11289617476,24.9365,67.1105
11289617475,24.9366,67.1105
11289617474,24.9366,67.1105
11289617473,24.9366,67.1105
11289617472,24.9366,67.1104
11289617471,24.9364,67.1104
11289617470,24.9364,67.1105
11289617469,24.9364,67.1105
11289617468,24.9364,67.1104
11289617467,24.9363,67.1104
11289617466,24.9363,67.1103
11289617465,24.9363,67.1103
11289617464,24.9363,67.1102
11289617463,24.9363,67.1102
11289617461,24.9364,67.1102
12161718579,24.9282,67.0672
11289617460,24.9371,67.1106
11289617459,24.9371,67.1106
11289617456,24.9369,67.1106
11289617455,24.9369,67.1105
11289617454,24.937,67.1105
11289617453,24.937,67.1105
11289617452,24.9369,67.1105
11289617451,24.9369,67.1105
11289617450,24.9368,67.1105
11289617449,24.9368,67.1103
11289617448,24.9367,67.1103
11289617447,24.9367,67.1102
11289617446,24.9367,67.1102
11289617445,24.9367,67.1102
11289617444,24.9367,67.1102
11289617443,24.9367,67.1102
11289617442,24.9367,67.1102
11289617441,24.9367,67.1102
11289617439,24.9365,67.1099
11289617438,24.9365,67.1099
11289617437,24.9365,67.11
11289617436,24.9365,67.11
11289617435,24.9365,67.1099
11289579268,24.9364,67.11
11289579267,24.9369,67.1109
11289579266,24.9357,67.1101
11289579265,24.9355,67.1102
11289579264,24.9356,67.1103
11289579263,24.9357,67.1102
11289579262,24.9358,67.1103
11289579261,24.9359,67.1102
11289579260,24.9359,67.1101
11289579259,24.936,67.1101
11289579258,24.936,67.1102
11289579257,24.9361,67.1101
11289579256,24.9366,67.1108
12197477505,24.9227,67.1022
11289579255,24.9361,67.1111
11289579254,24.9362,67.1103
11289579253,24.9359,67.1104
11289579252,24.9361,67.111
11289579251,24.9365,67.1108
11289579250,24.9363,67.1109
11289579249,24.9363,67.1109
11289579248,24.9361,67.1106
11289579247,24.9361,67.1107
11289579246,24.9363,67.1106
11289579245,24.9362,67.1105
11289579244,24.9362,67.1106
11289579243,24.9362,67.1107
11289579242,24.9362,67.1107
11289579241,24.9362,67.1107
11289579240,24.9364,67.111
11289579239,24.9363,67.111
11269137438,24.9147,67.0978
11269137437,24.9147,67.0978
11269137436,24.9148,67.0978
11269137435,24.9148,67.0978
11269137434,24.9148,67.0978
11269137433,24.9148,67.0978
11269137432,24.9148,67.0978
11269137431,24.9148,67.0977
11269137430,24.9148,67.0977
11269137429,24.9147,67.0977
11269137428,24.9147,67.0977
11269137427,24.9147,67.0977
11269137426,24.9147,67.0978
11269137425,24.9147,67.0978
11269137424,24.9147,67.0978
11269137423,24.9147,67.0978
11269137422,24.9147,67.0978
11269137421,24.9147,67.0978
11269137420,24.9147,67.0978
11269137419,24.9149,67.0977
11269137418,24.9149,67.0977
11269137417,24.9149,67.0976
11269137416,24.9149,67.0976
11269137415,24.9149,67.0976
11269137414,24.9149,67.0976
11269137413,24.9149,67.0976
11269137412,24.9149,67.0976
11269137411,24.9149,67.0976
11269137410,24.9149,67.0976
11269137409,24.9149,67.0976
11269137408,24.9149,67.0976
11269137407,24.9149,67.0976
11269137406,24.9148,67.0976
11269137405,24.9148,67.0976
11269137404,24.9148,67.0976
11269137403,24.9149,67.0976
12140546789,24.9062,67.0723
11269137402,24.9149,67.0976
11269137401,24.9149,67.0977
11269137400,24.9144,67.0977
11269137399,24.9144,67.0977
11269137398,24.9145,67.0977
11269137397,24.9144,67.0978
11269137396,24.9144,67.0978
11269137395,24.9144,67.0978
11269137394,24.9143,67.0977
11269137393,24.9148,67.0972
11269137392,24.9149,67.0971
11269137391,24.9149,67.0971
11269137390,24.9149,67.0971
11269137389,24.9149,67.0973
11269137388,24.9149,67.0973
11269137387,24.9149,67.0973
11269137386,24.9149,67.0973
11269137385,24.9149,67.0972
11269137384,24.915,67.0972
11269137383,24.915,67.0972
11269137382,24.915,67.0972
11269137381,24.915,67.0972
12143486628,24.9083,67.0786
11269137380,24.9149,67.0973
11269137379,24.9148,67.0973
11269137378,24.9148,67.0972
11269137377,24.9148,67.0972
11269137376,24.9148,67.0972
11269137375,24.9148,67.0972
11269137374,24.9142,67.0976
11269137373,24.9142,67.0976
11269137372,24.9142,67.0976
12127576783,24.9138,67.0814
11269137371,24.9143,67.0977
11269137370,24.9144,67.0975
11269137369,24.9144,67.0974
11269137368,24.9143,67.0977
11269137367,24.9143,67.0977
11269137366,24.9144,67.0976
11269137365,24.9144,67.0976
11269137364,24.9144,67.0976
11269137363,24.9144,67.0975
11269137362,24.9144,67.0975
11269137361,24.9143,67.0974
11269137360,24.9143,67.0974
11269137359,24.9142,67.0974
11269137358,24.9142,67.0975
11269137357,24.9142,67.0975
11269137356,24.9142,67.0975
11269137355,24.915,67.0977
11269137354,24.915,67.0977
11269137353,24.9151,67.0978
12174268674,24.9389,67.0588
11269137352,24.9151,67.0978
11269137351,24.9151,67.0978
11269137350,24.9151,67.0979
11269137349,24.9151,67.0979
11269137348,24.9151,67.098
11269137347,24.9151,67.098
11269137346,24.9151,67.0981
11269137345,24.915,67.0981
11269137344,24.915,67.0981
11269137343,24.9149,67.0981
11269137342,24.9149,67.098
11269137341,24.9148,67.098
11269137340,24.9148,67.098
11269137339,24.9148,67.0979
11269137338,24.9148,67.0979
11269137337,24.9148,67.0978
11269137336,24.9149,67.0979
11269137335,24.9149,67.0979
11269137334,24.9149,67.0979
11269137333,24.9149,67.098
11269137332,24.9149,67.098
11269137331,24.9149,67.098
11269137330,24.915,67.098
11269137329,24.915,67.098
11269137328,24.915,67.098
11269137327,24.9151,67.098
11269137326,24.9151,67.0979
11269137325,24.9151,67.0979
11269137324,24.9151,67.0978
11269137323,24.9151,67.0978
11269137322,24.915,67.0978
11269137321,24.915,67.0978
11269137320,24.915,67.0978
11269137319,24.915,67.0977
11269137318,24.9152,67.0981
11269137317,24.9152,67.0981
11269137316,24.9152,67.0981
11269137315,24.9152,67.0982
11269137314,24.9152,67.0982
11269137313,24.9152,67.0982
11269137312,24.9152,67.0982
11269137311,24.9153,67.0982
11269137310,24.9153,67.0981
11269137309,24.9153,67.0981
11269137308,24.9152,67.0982
11269137307,24.9152,67.0982
11269137306,24.9153,67.0982
11269137305,24.9153,67.0982
11269137304,24.9153,67.0982
11269137303,24.9153,67.0981
11269137302,24.9152,67.0981
11269137301,24.9152,67.0981
11269137300,24.9152,67.0981
11269137299,24.9151,67.0983
11269137298,24.9151,67.0984
11269137297,24.9151,67.0984
11269137296,24.9151,67.0984
11269137295,24.9151,67.0984
11269137294,24.9152,67.0984
11269137293,24.9152,67.0983
11269137292,24.9152,67.0983
11269137291,24.9152,67.0983
11269137290,24.9152,67.0984
11269137289,24.9152,67.0984
11269137288,24.9152,67.0984
11269137287,24.9152,67.0984
11269137286,24.9152,67.0984
11269137285,24.9152,67.0983
11269137284,24.9152,67.0983
11269137283,24.9151,67.0983
11269137282,24.9151,67.0983
11269137281,24.9151,67.0983
11269137280,24.9145,67.0979
11269137279,24.9145,67.0979
12163027955,24.9328,67.074
11269137278,24.9145,67.0979
12163027954,24.9325,67.0728
11269137277,24.9145,67.0979
11269137276,24.9145,67.0979
11269137275,24.9145,67.0979
11269137274,24.9146,67.0979
11269137273,24.9146,67.0979
11269137272,24.9146,67.0979
11269137271,24.9146,67.0979
11269137270,24.9146,67.0979
11269137269,24.9146,67.0979
11269137268,24.9146,67.0979
11269137267,24.9146,67.0979
12145561710,24.919,67.0553
11269137266,24.9146,67.0979
12145734642,24.9205,67.0574
11269137265,24.9145,67.0979
11269137264,24.9145,67.0979
11269137263,24.9145,67.0979
11269137262,24.9145,67.0979
11269137261,24.9146,67.0981
11269137260,24.9147,67.0982
11269137259,24.9147,67.0982
11269137258,24.9146,67.0981
11269137257,24.9147,67.0974
11269137256,24.9147,67.0974
11269137255,24.9147,67.0974
11269137254,24.9145,67.0975
11269137253,24.9145,67.0975
11269137252,24.9145,67.0975
11269137251,24.9145,67.0976
11269137250,24.9146,67.0977
11269137249,24.9146,67.0977
11269137248,24.9147,67.0977
11269137247,24.9147,67.0977
11269137246,24.9147,67.0977
11269137245,24.9147,67.0977
11269137244,24.9148,67.0976
11269137243,24.9148,67.0976
11269137242,24.9148,67.0976
11269137241,24.9148,67.0976
11269137240,24.9148,67.0975
11269137239,24.9147,67.0974
11269137238,24.9146,67.098
11269137237,24.9146,67.098
11269137236,24.9146,67.098
11269137235,24.9146,67.098
11269137234,24.9146,67.098
11269137233,24.9146,67.098
11269137232,24.9147,67.098
11269137231,24.9147,67.098
11269137230,24.9147,67.0979
11269137229,24.9147,67.0979
11269137228,24.9147,67.0979
11269137227,24.9146,67.098
11269137226,24.9146,67.098
11269137225,24.9147,67.098
11269137224,24.9147,67.098
11269137223,24.9146,67.0979
11269137222,24.9146,67.0979
11269137221,24.9146,67.0979
11269137220,24.9146,67.0979
11269137219,24.9152,67.098
11269137218,24.9152,67.098
11269137217,24.9152,67.098
11269137216,24.9152,67.098
11269137215,24.9152,67.098
11269137214,24.9153,67.0981
11269137213,24.9153,67.098
11269137212,24.9153,67.098
11269137211,24.9152,67.0981
11269137210,24.9152,67.0981
11269137209,24.9152,67.0981
11269137208,24.9153,67.0981
11269137207,24.9153,67.0981
11269137206,24.9153,67.0981
11269137205,24.9153,67.098
11269137204,24.9153,67.098
11269137203,24.9153,67.098
11269137202,24.9153,67.098
11269137201,24.9152,67.098
11269137200,24.915,67.0978
11269137199,24.9149,67.0978
11269137198,24.9149,67.0979
11269137197,24.9149,67.0979
11269137196,24.9149,67.0979
11269137195,24.915,67.098
11269137194,24.915,67.0979
11269137193,24.9151,67.0979
11269137192,24.9149,67.0979
11269137191,24.9149,67.098
11269137190,24.9149,67.098
11269137189,24.915,67.098
11269137188,24.915,67.098
11269137187,24.915,67.098
11269137186,24.9151,67.0979
11269137185,24.915,67.0979
11269137184,24.915,67.0978
12157321071,24.9281,67.079
11269137183,24.915,67.0978
11269137182,24.915,67.0978
11269137181,24.9152,67.0986
11269137180,24.9152,67.0986
11269137179,24.9152,67.0986
11269137178,24.9152,67.0986
11269137177,24.9152,67.0986
11269137176,24.9152,67.0986
11269137175,24.9153,67.0986
11269137174,24.9153,67.0986
11269137173,24.9153,67.0986
11269137172,24.9153,67.0986
11269137171,24.9153,67.0986
11269137169,24.9153,67.0986
11269136468,24.9153,67.0986
11269136467,24.9153,67.0986
11269136466,24.9153,67.0986
11269136465,24.9153,67.0985
